START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/22/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/22/18,05/23/18,10:05 PM,01:05 AM,FALSE,TRUE,05/22/18,06:05 PM,09:05 PM,FREE,BUSY
05/23/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/23/18,05/24/18,10:05 PM,01:05 AM,FALSE,TRUE,05/23/18,06:05 PM,09:05 PM,FREE,BUSY
05/24/18,12:35 PM,03:35 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/24/18,05/24/18,03:35 PM,06:35 PM,FALSE,TRUE,05/24/18,11:35 AM,02:35 PM,FREE,BUSY
05/25/18,06:35 PM,09:35 PM,D-backs at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/25/18,05/26/18,09:35 PM,12:35 AM,FALSE,TRUE,05/25/18,05:35 PM,08:35 PM,FREE,BUSY
05/26/18,01:05 PM,04:05 PM,D-backs at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/26/18,05/26/18,04:05 PM,07:05 PM,FALSE,TRUE,05/26/18,12:05 PM,03:05 PM,FREE,BUSY
05/27/18,01:05 PM,04:05 PM,D-backs at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/27/18,05/27/18,04:05 PM,07:05 PM,FALSE,TRUE,05/27/18,12:05 PM,03:05 PM,FREE,BUSY
05/28/18,01:05 PM,04:05 PM,Rays at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/28/18,05/28/18,04:05 PM,07:05 PM,FALSE,TRUE,05/28/18,12:05 PM,03:05 PM,FREE,BUSY
05/29/18,07:05 PM,10:05 PM,Rays at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/29/18,05/30/18,10:05 PM,01:05 AM,FALSE,TRUE,05/29/18,06:05 PM,09:05 PM,FREE,BUSY
05/30/18,07:05 PM,10:05 PM,Rays at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/30/18,05/31/18,10:05 PM,01:05 AM,FALSE,TRUE,05/30/18,06:05 PM,09:05 PM,FREE,BUSY
05/31/18,12:35 PM,03:35 PM,Rays at Athletics,Oakland Coliseum - Oakland,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",05/31/18,05/31/18,03:35 PM,06:35 PM,FALSE,TRUE,05/31/18,11:35 AM,02:35 PM,FREE,BUSY
06/01/18,05:15 PM,08:15 PM,Athletics at Royals,Kauffman Stadium - Kansas City,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/01/18,06/01/18,08:15 PM,11:15 PM,FALSE,TRUE,06/01/18,04:15 PM,07:15 PM,FREE,BUSY
06/02/18,11:15 AM,02:15 PM,Athletics at Royals,Kauffman Stadium - Kansas City,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/02/18,06/02/18,02:15 PM,05:15 PM,FALSE,TRUE,06/02/18,10:15 AM,01:15 PM,FREE,BUSY
06/03/18,11:15 AM,02:15 PM,Athletics at Royals,Kauffman Stadium - Kansas City,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/03/18,06/03/18,02:15 PM,05:15 PM,FALSE,TRUE,06/03/18,10:15 AM,01:15 PM,FREE,BUSY
06/07/18,07:05 PM,10:05 PM,Royals at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/07/18,06/08/18,10:05 PM,01:05 AM,FALSE,TRUE,06/07/18,06:05 PM,09:05 PM,FREE,BUSY
06/08/18,07:05 PM,10:05 PM,Royals at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/08/18,06/09/18,10:05 PM,01:05 AM,FALSE,TRUE,06/08/18,06:05 PM,09:05 PM,FREE,BUSY
06/09/18,01:05 PM,04:05 PM,Royals at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/09/18,06/09/18,04:05 PM,07:05 PM,FALSE,TRUE,06/09/18,12:05 PM,03:05 PM,FREE,BUSY
06/10/18,01:05 PM,04:05 PM,Royals at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/10/18,06/10/18,04:05 PM,07:05 PM,FALSE,TRUE,06/10/18,12:05 PM,03:05 PM,FREE,BUSY
06/12/18,07:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/12/18,06/13/18,10:05 PM,01:05 AM,FALSE,TRUE,06/12/18,06:05 PM,09:05 PM,FREE,BUSY
06/13/18,07:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/13/18,06/14/18,10:05 PM,01:05 AM,FALSE,TRUE,06/13/18,06:05 PM,09:05 PM,FREE,BUSY
06/14/18,12:35 PM,03:35 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",06/14/18,06/14/18,03:35 PM,06:35 PM,FALSE,TRUE,06/14/18,11:35 AM,02:35 PM,FREE,BUSY
06/15/18,06:35 PM,09:35 PM,Angels at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/15/18,06/16/18,09:35 PM,12:35 AM,FALSE,TRUE,06/15/18,05:35 PM,08:35 PM,FREE,BUSY
06/16/18,01:05 PM,04:05 PM,Angels at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/16/18,06/16/18,04:05 PM,07:05 PM,FALSE,TRUE,06/16/18,12:05 PM,03:05 PM,FREE,BUSY
06/17/18,01:05 PM,04:05 PM,Angels at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/17/18,06/17/18,04:05 PM,07:05 PM,FALSE,TRUE,06/17/18,12:05 PM,03:05 PM,FREE,BUSY
06/19/18,07:10 PM,10:10 PM,Athletics at Padres,Petco Park - San Diego,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/19/18,06/20/18,10:10 PM,01:10 AM,FALSE,TRUE,06/19/18,06:10 PM,09:10 PM,FREE,BUSY
06/20/18,12:40 PM,03:40 PM,Athletics at Padres,Petco Park - San Diego,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",06/20/18,06/20/18,03:40 PM,06:40 PM,FALSE,TRUE,06/20/18,11:40 AM,02:40 PM,FREE,BUSY
06/25/18,12:10 PM,03:10 PM,Athletics at Tigers,Comerica Park - Detroit,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",06/25/18,06/25/18,03:10 PM,06:10 PM,FALSE,TRUE,06/25/18,11:10 AM,02:10 PM,FREE,BUSY
06/26/18,04:10 PM,07:10 PM,Athletics at Tigers,Comerica Park - Detroit,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/26/18,06/26/18,07:10 PM,10:10 PM,FALSE,TRUE,06/26/18,03:10 PM,06:10 PM,FREE,BUSY
06/27/18,04:10 PM,07:10 PM,Athletics at Tigers,Comerica Park - Detroit,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/27/18,06/27/18,07:10 PM,10:10 PM,FALSE,TRUE,06/27/18,03:10 PM,06:10 PM,FREE,BUSY
06/28/18,10:10 AM,01:10 PM,Athletics at Tigers,Comerica Park - Detroit,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",06/28/18,06/28/18,01:10 PM,04:10 PM,FALSE,TRUE,06/28/18,09:10 AM,12:10 PM,FREE,BUSY
06/29/18,07:05 PM,10:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/29/18,06/30/18,10:05 PM,01:05 AM,FALSE,TRUE,06/29/18,06:05 PM,09:05 PM,FREE,BUSY
06/30/18,01:05 PM,04:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",06/30/18,06/30/18,04:05 PM,07:05 PM,FALSE,TRUE,06/30/18,12:05 PM,03:05 PM,FREE,BUSY
07/01/18,01:05 PM,04:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/01/18,07/01/18,04:05 PM,07:05 PM,FALSE,TRUE,07/01/18,12:05 PM,03:05 PM,FREE,BUSY
07/03/18,06:05 PM,09:05 PM,Padres at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/03/18,07/04/18,09:05 PM,12:05 AM,FALSE,TRUE,07/03/18,05:05 PM,08:05 PM,FREE,BUSY
07/04/18,01:05 PM,04:05 PM,Padres at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/04/18,07/04/18,04:05 PM,07:05 PM,FALSE,TRUE,07/04/18,12:05 PM,03:05 PM,FREE,BUSY
07/13/18,07:15 PM,10:15 PM,Athletics at Giants,AT&T Park - San Francisco,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/13/18,07/14/18,10:15 PM,01:15 AM,FALSE,TRUE,07/13/18,06:15 PM,09:15 PM,FREE,BUSY
07/14/18,07:05 PM,10:05 PM,Athletics at Giants,AT&T Park - San Francisco,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/14/18,07/15/18,10:05 PM,01:05 AM,FALSE,TRUE,07/14/18,06:05 PM,09:05 PM,FREE,BUSY
07/15/18,01:05 PM,04:05 PM,Athletics at Giants,AT&T Park - San Francisco,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/15/18,07/15/18,04:05 PM,07:05 PM,FALSE,TRUE,07/15/18,12:05 PM,03:05 PM,FREE,BUSY
07/20/18,06:35 PM,09:35 PM,Giants at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/20/18,07/21/18,09:35 PM,12:35 AM,FALSE,TRUE,07/20/18,05:35 PM,08:35 PM,FREE,BUSY
07/21/18,06:05 PM,09:05 PM,Giants at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/21/18,07/22/18,09:05 PM,12:05 AM,FALSE,TRUE,07/21/18,05:05 PM,08:05 PM,FREE,BUSY
07/22/18,01:05 PM,04:05 PM,Giants at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/22/18,07/22/18,04:05 PM,07:05 PM,FALSE,TRUE,07/22/18,12:05 PM,03:05 PM,FREE,BUSY
07/27/18,05:40 PM,08:40 PM,Athletics at Rockies,Coors Field - Denver,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/27/18,07/27/18,08:40 PM,11:40 PM,FALSE,TRUE,07/27/18,04:40 PM,07:40 PM,FREE,BUSY
07/28/18,05:10 PM,08:10 PM,Athletics at Rockies,Coors Field - Denver,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/28/18,07/28/18,08:10 PM,11:10 PM,FALSE,TRUE,07/28/18,04:10 PM,07:10 PM,FREE,BUSY
07/29/18,12:10 PM,03:10 PM,Athletics at Rockies,Coors Field - Denver,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/29/18,07/29/18,03:10 PM,06:10 PM,FALSE,TRUE,07/29/18,11:10 AM,02:10 PM,FREE,BUSY
07/30/18,07:05 PM,10:05 PM,Blue Jays at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/30/18,07/31/18,10:05 PM,01:05 AM,FALSE,TRUE,07/30/18,06:05 PM,09:05 PM,FREE,BUSY
07/31/18,07:05 PM,10:05 PM,Blue Jays at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",07/31/18,08/01/18,10:05 PM,01:05 AM,FALSE,TRUE,07/31/18,06:05 PM,09:05 PM,FREE,BUSY
08/01/18,12:35 PM,03:35 PM,Blue Jays at Athletics,Oakland Coliseum - Oakland,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",08/01/18,08/01/18,03:35 PM,06:35 PM,FALSE,TRUE,08/01/18,11:35 AM,02:35 PM,FREE,BUSY
08/03/18,07:05 PM,10:05 PM,Tigers at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/03/18,08/04/18,10:05 PM,01:05 AM,FALSE,TRUE,08/03/18,06:05 PM,09:05 PM,FREE,BUSY
08/04/18,06:05 PM,09:05 PM,Tigers at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/04/18,08/05/18,09:05 PM,12:05 AM,FALSE,TRUE,08/04/18,05:05 PM,08:05 PM,FREE,BUSY
08/05/18,01:05 PM,04:05 PM,Tigers at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/05/18,08/05/18,04:05 PM,07:05 PM,FALSE,TRUE,08/05/18,12:05 PM,03:05 PM,FREE,BUSY
08/07/18,07:05 PM,10:05 PM,Dodgers at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/07/18,08/08/18,10:05 PM,01:05 AM,FALSE,TRUE,08/07/18,06:05 PM,09:05 PM,FREE,BUSY
08/08/18,07:05 PM,10:05 PM,Dodgers at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/08/18,08/09/18,10:05 PM,01:05 AM,FALSE,TRUE,08/08/18,06:05 PM,09:05 PM,FREE,BUSY
08/10/18,07:07 PM,10:07 PM,Athletics at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/10/18,08/11/18,10:07 PM,01:07 AM,FALSE,TRUE,08/10/18,06:07 PM,09:07 PM,FREE,BUSY
08/11/18,06:07 PM,09:07 PM,Athletics at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/11/18,08/12/18,09:07 PM,12:07 AM,FALSE,TRUE,08/11/18,05:07 PM,08:07 PM,FREE,BUSY
08/12/18,01:07 PM,04:07 PM,Athletics at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/12/18,08/12/18,04:07 PM,07:07 PM,FALSE,TRUE,08/12/18,12:07 PM,03:07 PM,FREE,BUSY
08/13/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/13/18,08/14/18,10:05 PM,01:05 AM,FALSE,TRUE,08/13/18,06:05 PM,09:05 PM,FREE,BUSY
08/14/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/14/18,08/15/18,10:05 PM,01:05 AM,FALSE,TRUE,08/14/18,06:05 PM,09:05 PM,FREE,BUSY
08/15/18,12:35 PM,03:35 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",08/15/18,08/15/18,03:35 PM,06:35 PM,FALSE,TRUE,08/15/18,11:35 AM,02:35 PM,FREE,BUSY
08/17/18,07:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/17/18,08/18/18,10:05 PM,01:05 AM,FALSE,TRUE,08/17/18,06:05 PM,09:05 PM,FREE,BUSY
08/18/18,01:05 PM,04:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/18/18,08/18/18,04:05 PM,07:05 PM,FALSE,TRUE,08/18/18,12:05 PM,03:05 PM,FREE,BUSY
08/19/18,01:05 PM,04:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/19/18,08/19/18,04:05 PM,07:05 PM,FALSE,TRUE,08/19/18,12:05 PM,03:05 PM,FREE,BUSY
08/20/18,07:05 PM,10:05 PM,Rangers at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/20/18,08/21/18,10:05 PM,01:05 AM,FALSE,TRUE,08/20/18,06:05 PM,09:05 PM,FREE,BUSY
08/21/18,07:05 PM,10:05 PM,Rangers at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/21/18,08/22/18,10:05 PM,01:05 AM,FALSE,TRUE,08/21/18,06:05 PM,09:05 PM,FREE,BUSY
08/22/18,12:35 PM,03:35 PM,Rangers at Athletics,Oakland Coliseum - Oakland,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",08/22/18,08/22/18,03:35 PM,06:35 PM,FALSE,TRUE,08/22/18,11:35 AM,02:35 PM,FREE,BUSY
08/23/18,05:10 PM,08:10 PM,Athletics at Twins,Target Field - Minneapolis,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/23/18,08/23/18,08:10 PM,11:10 PM,FALSE,TRUE,08/23/18,04:10 PM,07:10 PM,FREE,BUSY
08/24/18,05:10 PM,08:10 PM,Athletics at Twins,Target Field - Minneapolis,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/24/18,08/24/18,08:10 PM,11:10 PM,FALSE,TRUE,08/24/18,04:10 PM,07:10 PM,FREE,BUSY
08/25/18,04:10 PM,07:10 PM,Athletics at Twins,Target Field - Minneapolis,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/25/18,08/25/18,07:10 PM,10:10 PM,FALSE,TRUE,08/25/18,03:10 PM,06:10 PM,FREE,BUSY
08/26/18,11:10 AM,02:10 PM,Athletics at Twins,Target Field - Minneapolis,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/26/18,08/26/18,02:10 PM,05:10 PM,FALSE,TRUE,08/26/18,10:10 AM,01:10 PM,FREE,BUSY
08/30/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/30/18,08/31/18,10:05 PM,01:05 AM,FALSE,TRUE,08/30/18,06:05 PM,09:05 PM,FREE,BUSY
08/31/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",08/31/18,09/01/18,10:05 PM,01:05 AM,FALSE,TRUE,08/31/18,06:05 PM,09:05 PM,FREE,BUSY
09/01/18,06:05 PM,09:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",09/01/18,09/02/18,09:05 PM,12:05 AM,FALSE,TRUE,09/01/18,05:05 PM,08:05 PM,FREE,BUSY
09/02/18,01:05 PM,04:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",09/02/18,09/02/18,04:05 PM,07:05 PM,FALSE,TRUE,09/02/18,12:05 PM,03:05 PM,FREE,BUSY
09/03/18,01:05 PM,04:05 PM,Yankees at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",09/03/18,09/03/18,04:05 PM,07:05 PM,FALSE,TRUE,09/03/18,12:05 PM,03:05 PM,FREE,BUSY
09/04/18,07:05 PM,10:05 PM,Yankees at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",09/04/18,09/05/18,10:05 PM,01:05 AM,FALSE,TRUE,09/04/18,06:05 PM,09:05 PM,FREE,BUSY
