START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/15/18,06:40 PM,09:40 PM,Brewers at D-backs,Chase Field - Phoenix,"",05/15/18,05/16/18,09:40 PM,12:40 AM,FALSE,TRUE,05/15/18,05:40 PM,08:40 PM,FREE,BUSY
05/16/18,12:40 PM,03:40 PM,Brewers at D-backs,Chase Field - Phoenix,"",05/16/18,05/16/18,03:40 PM,06:40 PM,FALSE,TRUE,05/16/18,11:40 AM,02:40 PM,FREE,BUSY
05/18/18,04:10 PM,07:10 PM,D-backs at Mets,Citi Field - Flushing,"",05/18/18,05/18/18,07:10 PM,10:10 PM,FALSE,TRUE,05/18/18,03:10 PM,06:10 PM,FREE,BUSY
05/19/18,04:10 PM,07:10 PM,D-backs at Mets,Citi Field - Flushing,"",05/19/18,05/19/18,07:10 PM,10:10 PM,FALSE,TRUE,05/19/18,03:10 PM,06:10 PM,FREE,BUSY
05/20/18,10:10 AM,01:10 PM,D-backs at Mets,Citi Field - Flushing,"",05/20/18,05/20/18,01:10 PM,04:10 PM,FALSE,TRUE,05/20/18,09:10 AM,12:10 PM,FREE,BUSY
05/21/18,04:40 PM,07:40 PM,D-backs at Brewers,Miller Park - Milwaukee,"",05/21/18,05/21/18,07:40 PM,10:40 PM,FALSE,TRUE,05/21/18,03:40 PM,06:40 PM,FREE,BUSY
05/22/18,04:40 PM,07:40 PM,D-backs at Brewers,Miller Park - Milwaukee,"",05/22/18,05/22/18,07:40 PM,10:40 PM,FALSE,TRUE,05/22/18,03:40 PM,06:40 PM,FREE,BUSY
05/23/18,10:10 AM,01:10 PM,D-backs at Brewers,Miller Park - Milwaukee,"",05/23/18,05/23/18,01:10 PM,04:10 PM,FALSE,TRUE,05/23/18,09:10 AM,12:10 PM,FREE,BUSY
05/25/18,06:35 PM,09:35 PM,D-backs at Athletics,Oakland Coliseum - Oakland,"",05/25/18,05/26/18,09:35 PM,12:35 AM,FALSE,TRUE,05/25/18,05:35 PM,08:35 PM,FREE,BUSY
05/26/18,01:05 PM,04:05 PM,D-backs at Athletics,Oakland Coliseum - Oakland,"",05/26/18,05/26/18,04:05 PM,07:05 PM,FALSE,TRUE,05/26/18,12:05 PM,03:05 PM,FREE,BUSY
05/27/18,01:05 PM,04:05 PM,D-backs at Athletics,Oakland Coliseum - Oakland,"",05/27/18,05/27/18,04:05 PM,07:05 PM,FALSE,TRUE,05/27/18,12:05 PM,03:05 PM,FREE,BUSY
05/28/18,01:10 PM,04:10 PM,Reds at D-backs,Chase Field - Phoenix,"",05/28/18,05/28/18,04:10 PM,07:10 PM,FALSE,TRUE,05/28/18,12:10 PM,03:10 PM,FREE,BUSY
05/29/18,06:40 PM,09:40 PM,Reds at D-backs,Chase Field - Phoenix,"",05/29/18,05/30/18,09:40 PM,12:40 AM,FALSE,TRUE,05/29/18,05:40 PM,08:40 PM,FREE,BUSY
05/30/18,12:40 PM,03:40 PM,Reds at D-backs,Chase Field - Phoenix,"",05/30/18,05/30/18,03:40 PM,06:40 PM,FALSE,TRUE,05/30/18,11:40 AM,02:40 PM,FREE,BUSY
06/01/18,06:40 PM,09:40 PM,Marlins at D-backs,Chase Field - Phoenix,"",06/01/18,06/02/18,09:40 PM,12:40 AM,FALSE,TRUE,06/01/18,05:40 PM,08:40 PM,FREE,BUSY
