START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/05/18,06:35 PM,06:35 PM,Orioles at Yankees,Yankee Stadium - Bronx,"Local TV: WPIX",04/05/18,04/05/18,09:35 PM,09:35 PM,FALSE,TRUE,04/05/18,05:35 PM,05:35 PM,FREE,BUSY
04/06/18,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",04/06/18,04/06/18,10:05 PM,10:05 PM,FALSE,TRUE,04/06/18,06:05 PM,06:05 PM,FREE,BUSY
04/07/18,01:05 PM,01:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",04/07/18,04/07/18,04:05 PM,04:05 PM,FALSE,TRUE,04/07/18,12:05 PM,12:05 PM,FREE,BUSY
04/08/18,01:05 PM,01:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",04/08/18,04/08/18,04:05 PM,04:05 PM,FALSE,TRUE,04/08/18,12:05 PM,12:05 PM,FREE,BUSY
04/10/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"",04/10/18,04/10/18,10:10 PM,10:10 PM,FALSE,TRUE,04/10/18,06:10 PM,06:10 PM,FREE,BUSY
04/11/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: WPIX",04/11/18,04/11/18,10:10 PM,10:10 PM,FALSE,TRUE,04/11/18,06:10 PM,06:10 PM,FREE,BUSY
04/12/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"",04/12/18,04/12/18,10:10 PM,10:10 PM,FALSE,TRUE,04/12/18,06:10 PM,06:10 PM,FREE,BUSY
04/13/18,07:10 PM,07:10 PM,Yankees at Tigers,Comerica Park - Detroit,"",04/13/18,04/13/18,10:10 PM,10:10 PM,FALSE,TRUE,04/13/18,06:10 PM,06:10 PM,FREE,BUSY
04/14/18,01:10 PM,01:10 PM,Yankees at Tigers,Comerica Park - Detroit,"",04/14/18,04/14/18,04:10 PM,04:10 PM,FALSE,TRUE,04/14/18,12:10 PM,12:10 PM,FREE,BUSY
04/15/18,01:10 PM,01:10 PM,Yankees at Tigers,Comerica Park - Detroit,"",04/15/18,04/15/18,04:10 PM,04:10 PM,FALSE,TRUE,04/15/18,12:10 PM,12:10 PM,FREE,BUSY
04/16/18,06:35 PM,06:35 PM,Marlins at Yankees,Yankee Stadium - Bronx,"",04/16/18,04/16/18,09:35 PM,09:35 PM,FALSE,TRUE,04/16/18,05:35 PM,05:35 PM,FREE,BUSY
04/17/18,06:35 PM,06:35 PM,Marlins at Yankees,Yankee Stadium - Bronx,"",04/17/18,04/17/18,09:35 PM,09:35 PM,FALSE,TRUE,04/17/18,05:35 PM,05:35 PM,FREE,BUSY
04/19/18,06:35 PM,06:35 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",04/19/18,04/19/18,09:35 PM,09:35 PM,FALSE,TRUE,04/19/18,05:35 PM,05:35 PM,FREE,BUSY
04/20/18,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"Local TV: WPIX",04/20/18,04/20/18,10:05 PM,10:05 PM,FALSE,TRUE,04/20/18,06:05 PM,06:05 PM,FREE,BUSY
04/21/18,01:05 PM,01:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",04/21/18,04/21/18,04:05 PM,04:05 PM,FALSE,TRUE,04/21/18,12:05 PM,12:05 PM,FREE,BUSY
04/22/18,01:05 PM,01:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",04/22/18,04/22/18,04:05 PM,04:05 PM,FALSE,TRUE,04/22/18,12:05 PM,12:05 PM,FREE,BUSY
04/23/18,07:05 PM,07:05 PM,Twins at Yankees,Yankee Stadium - Bronx,"",04/23/18,04/23/18,10:05 PM,10:05 PM,FALSE,TRUE,04/23/18,06:05 PM,06:05 PM,FREE,BUSY
04/24/18,06:35 PM,06:35 PM,Twins at Yankees,Yankee Stadium - Bronx,"",04/24/18,04/24/18,09:35 PM,09:35 PM,FALSE,TRUE,04/24/18,05:35 PM,05:35 PM,FREE,BUSY
04/25/18,06:35 PM,06:35 PM,Twins at Yankees,Yankee Stadium - Bronx,"Local TV: WPIX",04/25/18,04/25/18,09:35 PM,09:35 PM,FALSE,TRUE,04/25/18,05:35 PM,05:35 PM,FREE,BUSY
04/26/18,01:05 PM,01:05 PM,Twins at Yankees,Yankee Stadium - Bronx,"",04/26/18,04/26/18,04:05 PM,04:05 PM,FALSE,TRUE,04/26/18,12:05 PM,12:05 PM,FREE,BUSY
04/27/18,10:07 PM,10:07 PM,Yankees at Angels,Angel Stadium of Anaheim - Anaheim,"",04/28/18,04/28/18,01:07 AM,01:07 AM,FALSE,TRUE,04/27/18,09:07 PM,09:07 PM,FREE,BUSY
04/28/18,09:07 PM,09:07 PM,Yankees at Angels,Angel Stadium of Anaheim - Anaheim,"",04/29/18,04/29/18,12:07 AM,12:07 AM,FALSE,TRUE,04/28/18,08:07 PM,08:07 PM,FREE,BUSY
04/29/18,08:07 PM,08:07 PM,Yankees at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: ESPN",04/29/18,04/29/18,11:07 PM,11:07 PM,FALSE,TRUE,04/29/18,07:07 PM,07:07 PM,FREE,BUSY
05/04/18,07:05 PM,07:05 PM,Indians at Yankees,Yankee Stadium - Bronx,"Local TV: WPIX",05/04/18,05/04/18,10:05 PM,10:05 PM,FALSE,TRUE,05/04/18,06:05 PM,06:05 PM,FREE,BUSY
