START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
02/25/18,03:05 PM,03:05 PM,Indians at Reds,Goodyear Ballpark - Goodyear,"Local TV: SportsTime Ohio ----- Local Radio: ALT 99.1",02/25/18,02/25/18,06:05 PM,06:05 PM,FALSE,TRUE,02/25/18,02:05 PM,02:05 PM,FREE,BUSY
02/26/18,03:05 PM,03:05 PM,Indians at Brewers,Maryvale Baseball Park - Phoenix,"Local TV: SportsTime Ohio ----- Local Radio: MLB.com",02/26/18,02/26/18,06:05 PM,06:05 PM,FALSE,TRUE,02/26/18,02:05 PM,02:05 PM,FREE,BUSY
02/27/18,03:05 PM,03:05 PM,Athletics at Indians,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",02/27/18,02/27/18,06:05 PM,06:05 PM,FALSE,TRUE,02/27/18,02:05 PM,02:05 PM,FREE,BUSY
02/28/18,03:10 PM,03:10 PM,Indians at Angels,Tempe Diablo Stadium - Tempe,"Local Radio: MLB.com",02/28/18,02/28/18,06:10 PM,06:10 PM,FALSE,TRUE,02/28/18,02:10 PM,02:10 PM,FREE,BUSY
02/28/18,03:05 PM,03:05 PM,Mariners at Indians,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",02/28/18,02/28/18,06:05 PM,06:05 PM,FALSE,TRUE,02/28/18,02:05 PM,02:05 PM,FREE,BUSY
03/01/18,03:05 PM,03:05 PM,Indians at Dodgers,Camelback Ranch - Glendale,"Local Radio: MLB.com",03/01/18,03/01/18,06:05 PM,06:05 PM,FALSE,TRUE,03/01/18,02:05 PM,02:05 PM,FREE,BUSY
03/02/18,03:05 PM,03:05 PM,Rangers at Indians,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",03/02/18,03/02/18,06:05 PM,06:05 PM,FALSE,TRUE,03/02/18,02:05 PM,02:05 PM,FREE,BUSY
03/03/18,03:05 PM,03:05 PM,Giants at Indians,Goodyear Ballpark - Goodyear,"Local Radio: WTAM 1100",03/03/18,03/03/18,06:05 PM,06:05 PM,FALSE,TRUE,03/03/18,02:05 PM,02:05 PM,FREE,BUSY
03/04/18,03:05 PM,03:05 PM,Indians at Brewers,Maryvale Baseball Park - Phoenix,"Local Radio: WTAM 1100",03/04/18,03/04/18,06:05 PM,06:05 PM,FALSE,TRUE,03/04/18,02:05 PM,02:05 PM,FREE,BUSY
03/05/18,03:05 PM,03:05 PM,Indians at Dodgers,Camelback Ranch - Glendale,"Local Radio: MLB.com",03/05/18,03/05/18,06:05 PM,06:05 PM,FALSE,TRUE,03/05/18,02:05 PM,02:05 PM,FREE,BUSY
